Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761088711,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761088712,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761088713,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761088714,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761088715,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761088716,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761088717,16,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761088718,16,GET,healthz-warm,0.000000,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088718,16,,Aggregated,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088719,16,GET,healthz-warm,0.000000,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088719,16,,Aggregated,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088720,16,GET,healthz-warm,0.000000,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088720,16,,Aggregated,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088721,16,GET,healthz-warm,0.000000,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088721,16,,Aggregated,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088722,16,GET,healthz-warm,0.000000,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088722,16,,Aggregated,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088723,16,GET,healthz-warm,0.000000,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088723,16,,Aggregated,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088724,16,GET,healthz,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,7,8.281000016722828,6.911000004038215,9.651000029407442,102.0
1761088724,16,GET,healthz-warm,1.777778,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088724,16,POST,predict,0.000000,0.000000,7,8,8,9,9,9,9,9,9,9,9,6,0,7,7.112666654090087,6.145799998193979,8.788999984972179,74.0
1761088724,16,,Aggregated,1.777778,0.000000,34,35,36,40,46,51,52,52,52,52,52,24,0,25,25.56310833218352,6.145799998193979,52.10959992837161,95.0
1761088725,16,GET,healthz,0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,2,0,7,8.281000016722828,6.911000004038215,9.651000029407442,102.0
1761088725,16,GET,healthz-warm,1.777778,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088725,16,POST,predict,0.000000,0.000000,7,8,8,9,9,9,9,9,9,9,9,6,0,7,7.112666654090087,6.145799998193979,8.788999984972179,74.0
1761088725,16,,Aggregated,1.777778,0.000000,23,34,35,35,36,40,40,40,40,40,40,24,0,25,25.56310833218352,6.145799998193979,52.10959992837161,95.0
1761088726,16,GET,healthz,0.000000,0.000000,10,10,10,10,10,10,10,10,10,10,10,2,0,7,8.281000016722828,6.911000004038215,9.651000029407442,102.0
1761088726,16,GET,healthz-warm,1.777778,0.000000,34,35,36,36,36,40,40,40,40,40,40,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088726,16,POST,predict,0.000000,0.000000,7,8,8,9,9,9,9,9,9,9,9,6,0,7,7.112666654090087,6.145799998193979,8.788999984972179,74.0
1761088726,16,,Aggregated,1.777778,0.000000,23,34,35,35,36,40,40,40,40,40,40,24,0,25,25.56310833218352,6.145799998193979,52.10959992837161,95.0
1761088727,16,GET,download_processed,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,32,38.3073499542661,31.705899978987873,44.90879992954433,16269.0
1761088727,16,GET,healthz,0.300000,0.000000,10,10,11,11,11,11,11,11,11,11,11,4,0,8,8.715825009858236,6.911000004038215,10.65259997267276,102.0
1761088727,16,GET,healthz-warm,1.600000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088727,16,POST,predict,0.900000,0.000000,6,6,7,7,8,8,9,9,9,9,9,24,0,6,6.08170833826686,4.32319997344166,8.788999984972179,74.0
1761088727,16,,Aggregated,2.800000,0.000000,7,11,25,34,35,36,45,45,45,45,45,46,0,8,17.64599130610409,4.32319997344166,52.10959992837161,790.304347826087
1761088728,16,GET,download_processed,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,32,38.3073499542661,31.705899978987873,44.90879992954433,16269.0
1761088728,16,GET,healthz,0.300000,0.000000,10,10,11,11,11,11,11,11,11,11,11,4,0,8,8.715825009858236,6.911000004038215,10.65259997267276,102.0
1761088728,16,GET,healthz-warm,1.600000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088728,16,POST,predict,0.900000,0.000000,6,6,7,7,8,8,9,9,9,9,9,24,0,6,6.08170833826686,4.32319997344166,8.788999984972179,74.0
1761088728,16,,Aggregated,2.800000,0.000000,7,11,25,34,35,36,45,45,45,45,45,46,0,8,17.64599130610409,4.32319997344166,52.10959992837161,790.304347826087
1761088729,16,GET,download_processed,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,32,38.3073499542661,31.705899978987873,44.90879992954433,16269.0
1761088729,16,GET,healthz,0.300000,0.000000,10,10,11,11,11,11,11,11,11,11,11,4,0,8,8.715825009858236,6.911000004038215,10.65259997267276,102.0
1761088729,16,GET,healthz-warm,1.600000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088729,16,POST,predict,0.900000,0.000000,6,6,7,7,8,8,9,9,9,9,9,24,0,6,6.08170833826686,4.32319997344166,8.788999984972179,74.0
1761088729,16,,Aggregated,2.800000,0.000000,6,7,8,8,11,32,45,45,45,45,45,46,0,8,17.64599130610409,4.32319997344166,52.10959992837161,790.304347826087
1761088730,16,GET,download_processed,0.500000,0.000000,16,16,17,17,22,22,22,22,22,22,22,8,0,16,21.113862487254664,9.293399984017015,44.90879992954433,16269.0
1761088730,16,GET,healthz,0.500000,0.000000,8,10,10,11,11,11,11,11,11,11,11,6,0,8,8.123366686049849,5.84950007032603,10.65259997267276,102.0
1761088730,16,GET,healthz-warm,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088730,16,POST,predict,2.700000,0.000000,6,6,6,7,7,8,9,9,9,9,9,48,0,6,5.804612495315571,4.181999946013093,8.788999984972179,74.0
1761088730,16,,Aggregated,3.700000,0.000000,6,7,8,8,13,17,32,45,45,45,45,78,0,7,13.46857820261413,4.181999946013093,52.10959992837161,1742.923076923077
1761088731,16,GET,download_processed,0.500000,0.000000,16,16,17,17,22,22,22,22,22,22,22,8,0,16,21.113862487254664,9.293399984017015,44.90879992954433,16269.0
1761088731,16,GET,healthz,0.500000,0.000000,8,10,10,11,11,11,11,11,11,11,11,6,0,8,8.123366686049849,5.84950007032603,10.65259997267276,102.0
1761088731,16,GET,healthz-warm,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088731,16,POST,predict,2.700000,0.000000,6,6,6,7,7,8,9,9,9,9,9,48,0,6,5.804612495315571,4.181999946013093,8.788999984972179,74.0
1761088731,16,,Aggregated,3.700000,0.000000,6,7,8,8,13,17,32,45,45,45,45,78,0,7,13.46857820261413,4.181999946013093,52.10959992837161,1742.923076923077
1761088732,16,GET,download_processed,0.500000,0.000000,16,16,17,17,22,22,22,22,22,22,22,8,0,16,21.113862487254664,9.293399984017015,44.90879992954433,16269.0
1761088732,16,GET,healthz,0.500000,0.000000,8,10,10,11,11,11,11,11,11,11,11,6,0,8,8.123366686049849,5.84950007032603,10.65259997267276,102.0
1761088732,16,GET,healthz-warm,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088732,16,POST,predict,2.700000,0.000000,6,6,6,7,7,8,9,9,9,9,9,48,0,6,5.804612495315571,4.181999946013093,8.788999984972179,74.0
1761088732,16,,Aggregated,3.700000,0.000000,6,7,8,8,13,17,32,45,45,45,45,78,0,7,13.46857820261413,4.181999946013093,52.10959992837161,1742.923076923077
1761088733,16,GET,download_processed,0.800000,0.000000,14,15,16,17,22,22,22,22,22,22,22,11,0,15,18.76740909012204,9.293399984017015,44.90879992954433,16269.0
1761088733,16,GET,healthz,0.600000,0.000000,8,9,9,10,11,11,11,11,11,11,11,11,0,8,8.142563630826771,5.84950007032603,10.65259997267276,102.0
1761088733,16,GET,healthz-warm,0.000000,0.000000,35,36,42,42,51,52,52,52,52,52,52,16,0,35,34.64228750090115,14.127300004474819,52.10959992837161,102.0
1761088733,16,POST,predict,5.400000,0.000000,6,6,6,6,7,8,8,9,9,9,9,74,0,6,5.71207027265651,4.037800012156367,8.788999984972179,74.0
1761088733,16,,Aggregated,6.800000,0.000000,6,7,8,8,12,16,32,45,45,45,45,112,0,6,11.365888393941402,4.037800012156367,52.10959992837161,1671.330357142857
1761088734,16,GET,download_processed,0.800000,0.000000,14,15,16,17,22,22,22,22,22,22,22,11,0,15,18.76740909012204,9.293399984017015,44.90879992954433,16269.0
1761088734,16,GET,healthz,0.600000,0.000000,8,9,9,10,11,11,11,11,11,11,11,11,0,8,8.142563630826771,5.84950007032603,10.65259997267276,102.0
